약물구분,ATC코드,ATC코드명,시도명칭,시군구명칭,기간_dt,연도,월,수량,금액,처방량_per_capita,금액_per_capita,총거주자수,세대수,세대당인구,남여비율,고령인구비율,남자인구수,여자인구수,고령인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세이상
A10A,A10A,INSULINS AND ANALOGUES,서울,강남구,2025-06-01,2025,6,36584,562299803,0.06659700655703088,1023.602768079165,549334.0,240425.0,2.28,0.91,0.22700943324097908,262391.0,286943.0,124704,32017,63995,63327,79940,98637,86714,62291,42884,16821,2628,80
A10A,A10A,INSULINS AND ANALOGUES,서울,강동구,2025-06-01,2025,6,22609,317097224,0.04553483135657908,638.6380918430439,496521.0,220462.0,2.25,0.95,0.2667661589338618,241916.0,254605.0,132455,32254,43469,55993,77150,80619,74581,71738,43123,15135,2392,67
A10A,A10A,INSULINS AND ANALOGUES,서울,강북구,2025-06-01,2025,6,3649,51417181,0.01314746490646528,185.25776453463234,277544.0,140794.0,1.97,0.93,0.3499769405932032,133409.0,144135.0,97134,9682,17899,34511,34089,36121,48108,47186,31860,16112,1939,37
A10A,A10A,INSULINS AND ANALOGUES,서울,강서구,2025-06-01,2025,6,12556,169315505,0.022949974684839967,309.4764696958342,547103.0,271142.0,2.02,0.91,0.274390745435503,261319.0,285784.0,150120,26902,40069,72139,95704,81442,80727,78484,49073,19350,3125,88
A10A,A10A,INSULINS AND ANALOGUES,서울,관악구,2025-06-01,2025,6,4587,65260231,0.00965720806262132,137.39516655367993,474982.0,286091.0,1.66,1.01,0.2552412512474157,238765.0,236217.0,121235,14024,23735,101747,92902,57458,63881,59550,40647,18807,2190,41
A10A,A10A,INSULINS AND ANALOGUES,서울,광진구,2025-06-01,2025,6,14144,234133974,0.042931247476908976,710.6662599368051,329457.0,169520.0,1.94,0.92,0.2580640265649235,157621.0,171836.0,85021,13562,22853,55339,56435,45607,50640,45394,26094,11752,1744,37
A10A,A10A,INSULINS AND ANALOGUES,서울,구로구,2025-06-01,2025,6,17698,256551511,0.046201518818151675,669.7406183349389,383061.0,183121.0,2.09,0.96,0.2978246284534317,187219.0,195842.0,114085,19737,27133,46393,61074,54832,59807,57771,38209,15967,2096,42
A10A,A10A,INSULINS AND ANALOGUES,서울,금천구,2025-06-01,2025,6,2186,31748520,0.00983139119132535,142.78688008491156,222349.0,120559.0,1.84,1.01,0.30657210061659823,111535.0,110814.0,68166,8435,12040,32031,39264,27460,34953,36746,21126,9089,1178,27
A10A,A10A,INSULINS AND ANALOGUES,서울,노원구,2025-06-01,2025,6,21090,354640312,0.04366061890842242,734.1780707347571,483044.0,215709.0,2.24,0.92,0.2906381199228228,231145.0,251899.0,140391,23118,44402,61702,60758,68917,83756,72087,44196,20665,3352,91
A10A,A10A,INSULINS AND ANALOGUES,서울,도봉구,2025-06-01,2025,6,6330,99188583,0.0211864406779661,331.98310105229336,298776.0,137831.0,2.17,0.93,0.3466476557688703,144162.0,154614.0,103570,11961,21229,33660,37077,39464,51815,52766,32672,15813,2249,70
A10A,A10A,INSULINS AND ANALOGUES,서울,동대문구,2025-06-01,2025,6,15614,246537838,0.04563402180870185,720.5400970899324,342157.0,174256.0,1.96,0.95,0.27994458684171303,166780.0,175377.0,95785,17306,22659,55142,52612,47095,51558,48071,30646,15002,2011,55
A10A,A10A,INSULINS AND ANALOGUES,서울,동작구,2025-06-01,2025,6,14654,218161939,0.039539363981242144,588.6436681434793,370618.0,185517.0,2.0,0.93,0.2695605718016934,178785.0,191833.0,99904,17507,25006,60311,61118,50949,55823,49603,32596,15449,2203,53
A10A,A10A,INSULINS AND ANALOGUES,서울,마포구,2025-06-01,2025,6,3165,53228327,0.008903354300052886,149.73480381676814,355484.0,178382.0,1.99,0.87,0.23333258318236544,164986.0,190498.0,82946,18361,25712,55046,64252,54104,55063,42129,25061,13608,2106,42
A10A,A10A,INSULINS AND ANALOGUES,서울,서대문구,2025-06-01,2025,6,24008,340469779,0.08044120702017732,1140.7780730028749,298454.0,144710.0,2.06,0.9,0.27642115702922393,141064.0,157390.0,82499,15328,21674,45253,44600,41916,47184,41257,25267,13876,2046,53
A10A,A10A,INSULINS AND ANALOGUES,서울,서초구,2025-06-01,2025,6,14625,237903550,0.035752963523420944,581.5902184781094,409057.0,170526.0,2.4,0.9,0.23246393534397405,194302.0,214755.0,95091,26333,45273,48012,57163,70376,66809,47713,31821,13392,2108,57
A10A,A10A,INSULINS AND ANALOGUES,서울,성동구,2025-06-01,2025,6,5723,90512945,0.021013787659035416,332.34663753694764,272345.0,131667.0,2.07,0.93,0.2653472617452129,131490.0,140855.0,72266,15629,17206,38073,47622,39215,42334,37942,21921,10840,1531,32
A10A,A10A,INSULINS AND ANALOGUES,서울,성북구,2025-06-01,2025,6,11309,190201346,0.02686038253897,451.75355141807336,421029.0,197352.0,2.13,0.91,0.2757387258359875,201153.0,219876.0,116094,21617,33920,62895,56661,59644,70198,58180,36617,18565,2668,64
A10A,A10A,INSULINS AND ANALOGUES,서울,송파구,2025-06-01,2025,6,30075,451700836,0.046932129041117696,704.8805294474727,640819.0,283767.0,2.26,0.92,0.25197442647611884,306837.0,333982.0,161470,39529,56717,76975,105509,103088,97531,86947,52395,18928,3120,80
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2025-06-01,2025,6,9304,151745963,0.021949711945418258,357.9944300010852,423878.0,178221.0,2.38,0.95,0.2713233524740609,206231.0,217647.0,115008,22775,46228,47271,51721,69110,71765,61877,36954,13965,2148,64
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2025-06-01,2025,6,14717,215305574,0.03988044267643648,583.4396685346369,369028.0,190457.0,1.94,0.95,0.25784764299727936,180023.0,189005.0,95153,19869,22281,53188,73565,51720,53252,48412,30272,14285,2133,51
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2025-06-01,2025,6,4820,70005505,0.0241680330129314,351.0156340097374,199437.0,101046.0,1.97,0.91,0.2690222977682175,94965.0,104472.0,53653,9888,12541,26638,36973,28522,31222,27707,15808,8562,1529,47
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2025-06-01,2025,6,8800,130229533,0.01938859818231892,286.928191682732,453875.0,212883.0,2.13,0.9,0.299245386945745,214600.0,239275.0,135820,20636,33697,56491,66414,64699,76118,68406,43326,21158,2871,59
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2025-06-01,2025,6,33834,509345955,0.24916231561738258,3750.955181123933,135791.0,71209.0,1.91,0.92,0.3010582439189637,65063.0,70728.0,40881,5147,9236,20293,19698,18058,22478,20566,12287,6830,1166,32
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2025-06-01,2025,6,3086,44350115,0.026392535513611058,379.29746765075646,116927.0,63064.0,1.85,0.92,0.3046345155524387,56082.0,60845.0,35620,4999,5788,15839,21102,15962,17617,17643,11223,5761,975,18
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2025-06-01,2025,6,7512,118365899,0.02002100179634654,315.4690996412637,375206.0,187571.0,2.0,0.95,0.3191127007563845,183154.0,192052.0,119733,16780,23077,45174,58305,50650,61487,63691,37437,16324,2225,56
A10A,A10A,INSULINS AND ANALOGUES,서울,강남구,2025-05-01,2025,5,35819,560703229,0.06520441115969519,1020.6963868975887,549334.0,240425.0,2.28,0.91,0.22700943324097908,262391.0,286943.0,124704,32017,63995,63327,79940,98637,86714,62291,42884,16821,2628,80
A10A,A10A,INSULINS AND ANALOGUES,서울,강동구,2025-05-01,2025,5,19445,271482182,0.039162492623675535,546.7687811794466,496521.0,220462.0,2.25,0.95,0.2667661589338618,241916.0,254605.0,132455,32254,43469,55993,77150,80619,74581,71738,43123,15135,2392,67
A10A,A10A,INSULINS AND ANALOGUES,서울,강북구,2025-05-01,2025,5,3882,52813820,0.01398697143515983,190.28989997982302,277544.0,140794.0,1.97,0.93,0.3499769405932032,133409.0,144135.0,97134,9682,17899,34511,34089,36121,48108,47186,31860,16112,1939,37
A10A,A10A,INSULINS AND ANALOGUES,서울,강서구,2025-05-01,2025,5,13852,184659637,0.02531881565262848,337.52261822728076,547103.0,271142.0,2.02,0.91,0.274390745435503,261319.0,285784.0,150120,26902,40069,72139,95704,81442,80727,78484,49073,19350,3125,88
A10A,A10A,INSULINS AND ANALOGUES,서울,관악구,2025-05-01,2025,5,4489,65576759,0.009450884454568804,138.0615665435743,474982.0,286091.0,1.66,1.01,0.2552412512474157,238765.0,236217.0,121235,14024,23735,101747,92902,57458,63881,59550,40647,18807,2190,41
A10A,A10A,INSULINS AND ANALOGUES,서울,광진구,2025-05-01,2025,5,13715,220011411,0.041629104860421845,667.8000801318533,329457.0,169520.0,1.94,0.92,0.2580640265649235,157621.0,171836.0,85021,13562,22853,55339,56435,45607,50640,45394,26094,11752,1744,37
A10A,A10A,INSULINS AND ANALOGUES,서울,구로구,2025-05-01,2025,5,16084,239110398,0.04198809066963225,624.2097159460243,383061.0,183121.0,2.09,0.96,0.2978246284534317,187219.0,195842.0,114085,19737,27133,46393,61074,54832,59807,57771,38209,15967,2096,42
A10A,A10A,INSULINS AND ANALOGUES,서울,금천구,2025-05-01,2025,5,2351,33365778,0.01057346783659922,150.06039154662264,222349.0,120559.0,1.84,1.01,0.30657210061659823,111535.0,110814.0,68166,8435,12040,32031,39264,27460,34953,36746,21126,9089,1178,27
A10A,A10A,INSULINS AND ANALOGUES,서울,노원구,2025-05-01,2025,5,22688,386501885,0.046968806154304786,800.1380516060649,483044.0,215709.0,2.24,0.92,0.2906381199228228,231145.0,251899.0,140391,23118,44402,61702,60758,68917,83756,72087,44196,20665,3352,91
A10A,A10A,INSULINS AND ANALOGUES,서울,도봉구,2025-05-01,2025,5,5916,92514653,0.019800787211824242,309.6455304308244,298776.0,137831.0,2.17,0.93,0.3466476557688703,144162.0,154614.0,103570,11961,21229,33660,37077,39464,51815,52766,32672,15813,2249,70
A10A,A10A,INSULINS AND ANALOGUES,서울,동대문구,2025-05-01,2025,5,15769,244607601,0.04608703022296782,714.8987190091099,342157.0,174256.0,1.96,0.95,0.27994458684171303,166780.0,175377.0,95785,17306,22659,55142,52612,47095,51558,48071,30646,15002,2011,55
A10A,A10A,INSULINS AND ANALOGUES,서울,동작구,2025-05-01,2025,5,14778,224415888,0.039873940283526435,605.5180482329514,370618.0,185517.0,2.0,0.93,0.2695605718016934,178785.0,191833.0,99904,17507,25006,60311,61118,50949,55823,49603,32596,15449,2203,53
A10A,A10A,INSULINS AND ANALOGUES,서울,마포구,2025-05-01,2025,5,3345,54516705,0.00940970620337343,153.35909633063653,355484.0,178382.0,1.99,0.87,0.23333258318236544,164986.0,190498.0,82946,18361,25712,55046,64252,54104,55063,42129,25061,13608,2106,42
A10A,A10A,INSULINS AND ANALOGUES,서울,서대문구,2025-05-01,2025,5,25970,363700419,0.08701508440161633,1218.6146575351645,298454.0,144710.0,2.06,0.9,0.27642115702922393,141064.0,157390.0,82499,15328,21674,45253,44600,41916,47184,41257,25267,13876,2046,53
A10A,A10A,INSULINS AND ANALOGUES,서울,서초구,2025-05-01,2025,5,14434,228057077,0.03528603593142276,557.519067024889,409057.0,170526.0,2.4,0.9,0.23246393534397405,194302.0,214755.0,95091,26333,45273,48012,57163,70376,66809,47713,31821,13392,2108,57
A10A,A10A,INSULINS AND ANALOGUES,서울,성동구,2025-05-01,2025,5,5503,84392407,0.020205988727533094,309.87316455231417,272345.0,131667.0,2.07,0.93,0.2653472617452129,131490.0,140855.0,72266,15629,17206,38073,47622,39215,42334,37942,21921,10840,1531,32
A10A,A10A,INSULINS AND ANALOGUES,서울,성북구,2025-05-01,2025,5,10778,183286273,0.025599186754356587,435.3293312337155,421029.0,197352.0,2.13,0.91,0.2757387258359875,201153.0,219876.0,116094,21617,33920,62895,56661,59644,70198,58180,36617,18565,2668,64
A10A,A10A,INSULINS AND ANALOGUES,서울,송파구,2025-05-01,2025,5,29458,437512224,0.04596929866311704,682.7391572347262,640819.0,283767.0,2.26,0.92,0.25197442647611884,306837.0,333982.0,161470,39529,56717,76975,105509,103088,97531,86947,52395,18928,3120,80
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2025-05-01,2025,5,8872,138840392,0.020930550771684306,327.548002019449,423878.0,178221.0,2.38,0.95,0.2713233524740609,206231.0,217647.0,115008,22775,46228,47271,51721,69110,71765,61877,36954,13965,2148,64
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2025-05-01,2025,5,13656,195463060,0.03700532208938075,529.6699979405357,369028.0,190457.0,1.94,0.95,0.25784764299727936,180023.0,189005.0,95153,19869,22281,53188,73565,51720,53252,48412,30272,14285,2133,51
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2025-05-01,2025,5,4852,70317658,0.02432848468438655,352.5808049659792,199437.0,101046.0,1.97,0.91,0.2690222977682175,94965.0,104472.0,53653,9888,12541,26638,36973,28522,31222,27707,15808,8562,1529,47
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2025-05-01,2025,5,8465,124333417,0.018650509501514735,273.9375753236023,453875.0,212883.0,2.13,0.9,0.299245386945745,214600.0,239275.0,135820,20636,33697,56491,66414,64699,76118,68406,43326,21158,2871,59
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2025-05-01,2025,5,34962,535638352,0.2574691989896238,3944.5791841874648,135791.0,71209.0,1.91,0.92,0.3010582439189637,65063.0,70728.0,40881,5147,9236,20293,19698,18058,22478,20566,12287,6830,1166,32
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2025-05-01,2025,5,2988,43167730,0.025554405740333713,369.18530365099593,116927.0,63064.0,1.85,0.92,0.3046345155524387,56082.0,60845.0,35620,4999,5788,15839,21102,15962,17617,17643,11223,5761,975,18
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2025-05-01,2025,5,7895,121455215,0.021041774385271026,323.70275262122675,375206.0,187571.0,2.0,0.95,0.3191127007563845,183154.0,192052.0,119733,16780,23077,45174,58305,50650,61487,63691,37437,16324,2225,56
A10A,A10A,INSULINS AND ANALOGUES,서울,강남구,2025-04-01,2025,4,40766,623245047,0.07420986139579927,1134.5466455744593,549334.0,240425.0,2.28,0.91,0.22700943324097908,262391.0,286943.0,124704,32017,63995,63327,79940,98637,86714,62291,42884,16821,2628,80
A10A,A10A,INSULINS AND ANALOGUES,서울,강동구,2025-04-01,2025,4,22963,321382923,0.046247792137694074,647.2695475115856,496521.0,220462.0,2.25,0.95,0.2667661589338618,241916.0,254605.0,132455,32254,43469,55993,77150,80619,74581,71738,43123,15135,2392,67
A10A,A10A,INSULINS AND ANALOGUES,서울,강북구,2025-04-01,2025,4,4202,60295134,0.015139941774997839,217.24531605799442,277544.0,140794.0,1.97,0.93,0.3499769405932032,133409.0,144135.0,97134,9682,17899,34511,34089,36121,48108,47186,31860,16112,1939,37
A10A,A10A,INSULINS AND ANALOGUES,서울,강서구,2025-04-01,2025,4,15192,202835952,0.02776808023352093,370.74545743671666,547103.0,271142.0,2.02,0.91,0.274390745435503,261319.0,285784.0,150120,26902,40069,72139,95704,81442,80727,78484,49073,19350,3125,88
A10A,A10A,INSULINS AND ANALOGUES,서울,관악구,2025-04-01,2025,4,4763,69900410,0.010027748419940124,147.16433464847088,474982.0,286091.0,1.66,1.01,0.2552412512474157,238765.0,236217.0,121235,14024,23735,101747,92902,57458,63881,59550,40647,18807,2190,41
A10A,A10A,INSULINS AND ANALOGUES,서울,광진구,2025-04-01,2025,4,14026,232636048,0.042573082374938155,706.1196089322734,329457.0,169520.0,1.94,0.92,0.2580640265649235,157621.0,171836.0,85021,13562,22853,55339,56435,45607,50640,45394,26094,11752,1744,37
A10A,A10A,INSULINS AND ANALOGUES,서울,구로구,2025-04-01,2025,4,28661,391651063,0.07482098151469348,1022.424791351769,383061.0,183121.0,2.09,0.96,0.2978246284534317,187219.0,195842.0,114085,19737,27133,46393,61074,54832,59807,57771,38209,15967,2096,42
A10A,A10A,INSULINS AND ANALOGUES,서울,금천구,2025-04-01,2025,4,2497,35558792,0.011230093231811253,159.92332774152345,222349.0,120559.0,1.84,1.01,0.30657210061659823,111535.0,110814.0,68166,8435,12040,32031,39264,27460,34953,36746,21126,9089,1178,27
A10A,A10A,INSULINS AND ANALOGUES,서울,노원구,2025-04-01,2025,4,28788,479480544,0.0595970553407143,992.6229163388842,483044.0,215709.0,2.24,0.92,0.2906381199228228,231145.0,251899.0,140391,23118,44402,61702,60758,68917,83756,72087,44196,20665,3352,91
A10A,A10A,INSULINS AND ANALOGUES,서울,도봉구,2025-04-01,2025,4,6259,98818869,0.02094880445551182,330.7456723431601,298776.0,137831.0,2.17,0.93,0.3466476557688703,144162.0,154614.0,103570,11961,21229,33660,37077,39464,51815,52766,32672,15813,2249,70
A10A,A10A,INSULINS AND ANALOGUES,서울,동대문구,2025-04-01,2025,4,12982,197484597,0.03794164667097268,577.1753814769244,342157.0,174256.0,1.96,0.95,0.27994458684171303,166780.0,175377.0,95785,17306,22659,55142,52612,47095,51558,48071,30646,15002,2011,55
A10A,A10A,INSULINS AND ANALOGUES,서울,동작구,2025-04-01,2025,4,17427,255321714,0.04702146145087394,688.9080238952237,370618.0,185517.0,2.0,0.93,0.2695605718016934,178785.0,191833.0,99904,17507,25006,60311,61118,50949,55823,49603,32596,15449,2203,53
A10A,A10A,INSULINS AND ANALOGUES,서울,마포구,2025-04-01,2025,4,3017,49422101,0.008487020512878217,139.02763837472293,355484.0,178382.0,1.99,0.87,0.23333258318236544,164986.0,190498.0,82946,18361,25712,55046,64252,54104,55063,42129,25061,13608,2106,42
A10A,A10A,INSULINS AND ANALOGUES,서울,서대문구,2025-04-01,2025,4,38694,610680643,0.12964811997828812,2046.1466189094467,298454.0,144710.0,2.06,0.9,0.27642115702922393,141064.0,157390.0,82499,15328,21674,45253,44600,41916,47184,41257,25267,13876,2046,53
A10A,A10A,INSULINS AND ANALOGUES,서울,서초구,2025-04-01,2025,4,16839,262804548,0.0411654121552742,642.464370491154,409057.0,170526.0,2.4,0.9,0.23246393534397405,194302.0,214755.0,95091,26333,45273,48012,57163,70376,66809,47713,31821,13392,2108,57
A10A,A10A,INSULINS AND ANALOGUES,서울,성동구,2025-04-01,2025,4,5681,88118551,0.02085957149938497,323.5548697424223,272345.0,131667.0,2.07,0.93,0.2653472617452129,131490.0,140855.0,72266,15629,17206,38073,47622,39215,42334,37942,21921,10840,1531,32
A10A,A10A,INSULINS AND ANALOGUES,서울,성북구,2025-04-01,2025,4,11552,206838521,0.02743753993192868,491.26905985098415,421029.0,197352.0,2.13,0.91,0.2757387258359875,201153.0,219876.0,116094,21617,33920,62895,56661,59644,70198,58180,36617,18565,2668,64
A10A,A10A,INSULINS AND ANALOGUES,서울,송파구,2025-04-01,2025,4,34879,520485750,0.054428785663346434,812.2195971093241,640819.0,283767.0,2.26,0.92,0.25197442647611884,306837.0,333982.0,161470,39529,56717,76975,105509,103088,97531,86947,52395,18928,3120,80
A10A,A10A,INSULINS AND ANALOGUES,서울,양천구,2025-04-01,2025,4,9453,152213482,0.022301228183581125,359.0973865121568,423878.0,178221.0,2.38,0.95,0.2713233524740609,206231.0,217647.0,115008,22775,46228,47271,51721,69110,71765,61877,36954,13965,2148,64
A10A,A10A,INSULINS AND ANALOGUES,서울,영등포구,2025-04-01,2025,4,14114,206034282,0.038246420325828936,558.3161223538593,369028.0,190457.0,1.94,0.95,0.25784764299727936,180023.0,189005.0,95153,19869,22281,53188,73565,51720,53252,48412,30272,14285,2133,51
A10A,A10A,INSULINS AND ANALOGUES,서울,용산구,2025-04-01,2025,4,5073,72767230,0.02543660404037365,364.86324002065817,199437.0,101046.0,1.97,0.91,0.2690222977682175,94965.0,104472.0,53653,9888,12541,26638,36973,28522,31222,27707,15808,8562,1529,47
A10A,A10A,INSULINS AND ANALOGUES,서울,은평구,2025-04-01,2025,4,9491,138302484,0.020911043789589644,304.7149193059763,453875.0,212883.0,2.13,0.9,0.299245386945745,214600.0,239275.0,135820,20636,33697,56491,66414,64699,76118,68406,43326,21158,2871,59
A10A,A10A,INSULINS AND ANALOGUES,서울,종로구,2025-04-01,2025,4,41154,611238546,0.3030686864372455,4501.318540993144,135791.0,71209.0,1.91,0.92,0.3010582439189637,65063.0,70728.0,40881,5147,9236,20293,19698,18058,22478,20566,12287,6830,1166,32
A10A,A10A,INSULINS AND ANALOGUES,서울,중구,2025-04-01,2025,4,3394,47761171,0.029026657658196994,408.4699940988822,116927.0,63064.0,1.85,0.92,0.3046345155524387,56082.0,60845.0,35620,4999,5788,15839,21102,15962,17617,17643,11223,5761,975,18
A10A,A10A,INSULINS AND ANALOGUES,서울,중랑구,2025-04-01,2025,4,7643,118847520,0.020370143334594863,316.7527171740324,375206.0,187571.0,2.0,0.95,0.3191127007563845,183154.0,192052.0,119733,16780,23077,45174,58305,50650,61487,63691,37437,16324,2225,56
